area,date,num_postcodes,num_changes
CO,2019-09-01,13170,25
CO,2019-10-01,13179,13
CO,2019-11-01,13199,24
CO,2019-12-01,13213,16
CO,2020-01-01,13222,13
CO,2020-02-01,13232,16
CO,2020-04-01,13248,34
CO,2020-05-01,13247,13
CO,2020-06-01,13250,15
CO,2020-07-01,13262,20
CR,1980-01-01,6531,6531
CR,1981-06-01,6594,63
CR,1981-09-01,6600,6
CR,1981-12-01,6545,55
CR,1982-03-01,6553,8
CR,1982-12-01,6552,1
CR,1983-01-01,6562,10
CR,1983-03-01,6572,10
CR,1983-07-01,6587,15
CR,1983-12-01,6581,6
CR,1984-02-01,6591,10
CR,1984-10-01,6614,23
CR,1984-12-01,6600,14
CR,1985-04-01,6658,58
CR,1985-10-01,6665,7
CR,1985-12-01,6639,26
CR,1986-04-01,6660,21
CR,1986-07-01,6691,31
CR,1986-12-01,6666,25
CR,1987-04-01,6731,65
CR,1987-10-01,6753,22
CR,1988-03-01,6794,41
CR,1988-12-01,6770,24
CR,1990-02-01,6961,191
CR,1990-07-01,8910,1949
CR,1990-12-01,6798,2112
CR,1991-01-01,6857,59
CR,1991-09-01,6989,132
CR,1991-12-01,6923,66
CR,1992-01-01,6970,47
CR,1992-08-01,7049,79
CR,1992-12-01,7015,34
CR,1993-01-01,7103,88
CR,1993-08-01,7211,108
CR,1994-05-01,7224,61
CR,1994-12-01,7274,82
CR,1995-01-01,7284,100
CR,1995-07-01,7319,91
CR,1995-12-01,7411,142
CR,1996-06-01,7462,89
CR,1996-12-01,7535,105
CR,1997-02-01,7536,1
CR,1997-06-01,7620,132
CR,1997-07-01,7619,1
CR,1997-08-01,7615,4
CR,1997-09-01,7616,1
CR,1997-10-01,7617,1
CR,1997-12-01,7718,145
CR,1998-03-01,7719,1
CR,1998-06-01,7855,160
CR,1998-12-01,7880,231
CR,1999-01-01,7881,1
CR,1999-06-01,7934,179
CR,1999-11-01,7936,2
CR,1999-12-01,8040,174
CR,2000-01-01,8043,3
CR,2000-05-01,8046,3
CR,2000-06-01,8054,306
CR,2000-07-01,8037,25
CR,2000-09-01,7909,130
CR,2000-10-01,7853,70
CR,2000-11-01,7833,20
CR,2000-12-01,8009,176
CR,2001-01-01,7967,48
CR,2001-02-01,7949,18
CR,2001-03-01,7939,10
CR,2001-04-01,7930,9
CR,2001-05-01,7923,7
CR,2001-06-01,8051,132
CR,2001-07-01,8047,4
CR,2001-08-01,8045,2
CR,2001-09-01,8032,13
CR,2001-10-01,8029,3
CR,2001-11-01,8027,2
CR,2001-12-01,8149,134
CR,2002-01-01,8145,4
CR,2002-03-01,8139,6
CR,2002-05-01,8162,25
CR,2002-06-01,8285,123
CR,2002-07-01,8282,95
CR,2002-08-01,8294,24
CR,2002-09-01,8304,20
CR,2002-10-01,8357,65
CR,2002-11-01,8378,29
CR,2002-12-01,8384,32
CR,2003-01-01,8407,101
CR,2003-02-01,8420,29
CR,2003-03-01,8437,33
CR,2003-04-01,8450,35
CR,2003-05-01,8455,29
CR,2003-06-01,8435,48
CR,2003-07-01,8436,43
CR,2003-08-01,8436,34
CR,2003-09-01,8442,70
CR,2003-10-01,8425,39
CR,2003-11-01,8430,33
CR,2004-01-01,8454,48
CR,2004-02-01,8337,173
CR,2004-03-01,8323,66
CR,2004-04-01,8335,24
CR,2004-05-01,8346,47
CR,2004-06-01,8348,32
CR,2004-07-01,8336,58
CR,2004-08-01,8346,40
CR,2004-09-01,8357,21
CR,2004-10-01,8374,25
CR,2004-11-01,8387,23
CR,2005-01-01,8432,55
CR,2005-02-01,8452,22
CR,2005-03-01,8469,19
CR,2005-04-01,8479,14
CR,2005-05-01,8489,34
CR,2005-06-01,8500,17
CR,2005-07-01,8481,47
CR,2005-08-01,8472,29
CR,2005-09-01,8480,24
CR,2005-10-01,8492,34
CR,2005-11-01,8505,35
CR,2005-12-01,8512,13
CR,2006-01-01,8486,62
CR,2006-02-01,8172,402
CR,2006-03-01,8100,150
CR,2006-04-01,8071,61
CR,2006-05-01,8060,45
CR,2006-06-01,8085,25
CR,2006-07-01,8084,87
CR,2006-08-01,8096,40
CR,2006-09-01,8089,37
CR,2006-10-01,8082,37
CR,2006-11-01,8092,26
CR,2007-01-01,8101,63
CR,2007-02-01,8136,47
CR,2007-03-01,8146,32
CR,2007-04-01,8158,38
CR,2007-05-01,8158,34
CR,2007-06-01,8177,19
CR,2007-07-01,8172,61
CR,2007-08-01,8177,29
CR,2007-09-01,8178,23
CR,2007-10-01,8176,18
CR,2007-11-01,8184,24
CR,2007-12-01,8193,9
CR,2008-01-01,8226,95
CR,2008-02-01,8231,23
CR,2008-03-01,8224,41
CR,2008-04-01,8225,33
CR,2008-05-01,8216,33
CR,2008-06-01,8123,171
CR,2008-07-01,8122,27
CR,2008-08-01,8128,38
CR,2008-09-01,8139,37
CR,2008-10-01,8150,27
CR,2008-11-01,8172,22
CR,2008-12-01,8149,45
CR,2009-01-01,8129,40
CR,2009-02-01,8121,46
CR,2009-03-01,8112,45
CR,2009-04-01,8073,59
CR,2009-05-01,8085,42
CR,2009-06-01,8096,47
CR,2009-07-01,8111,15
CR,2009-08-01,8089,48
CR,2009-09-01,8092,23
CR,2009-10-01,8097,13
CR,2009-11-01,8088,33
CR,2009-12-01,8091,11
CR,2010-01-01,8091,20
CR,2010-02-01,8108,41
CR,2010-03-01,8110,30
CR,2010-04-01,8134,24
CR,2010-05-01,8110,46
CR,2010-06-01,8122,12
CR,2010-07-01,8121,29
CR,2010-08-01,8103,54
CR,2010-09-01,8101,20
CR,2010-10-01,8100,23
CR,2010-11-01,8116,16
CR,2010-12-01,8085,43
CR,2011-01-01,8085,24
CR,2011-02-01,8084,23
CR,2011-03-01,8092,18
CR,2011-05-01,8062,60
CR,2011-06-01,8067,17
CR,2011-07-01,8063,26
CR,2011-08-01,8059,26
CR,2011-09-01,8051,20
CR,2011-10-01,8044,19
CR,2011-11-01,8046,14
CR,2011-12-01,8050,14
CR,2012-02-01,8047,65
CR,2012-03-01,8052,23
CR,2012-04-01,8042,44
CR,2012-05-01,8043,19
CR,2012-06-01,8036,29
CR,2012-07-01,8035,21
CR,2012-08-01,8040,29
CR,2012-09-01,8041,19
CR,2012-10-01,8036,17
CR,2012-11-01,8028,18
CR,2012-12-01,8026,14
CR,2013-01-01,8027,11
CR,2013-02-01,8023,16
CR,2013-03-01,8018,17
CR,2013-04-01,8008,36
CR,2013-05-01,8007,19
CR,2013-07-01,7999,32
CR,2013-08-01,7997,8
CR,2013-09-01,8002,13
CR,2013-10-01,8006,10
CR,2013-11-01,8007,21
CR,2013-12-01,8000,15
CR,2014-01-01,7996,14
CR,2014-02-01,7990,12
CR,2014-03-01,7987,9
CR,2014-04-01,7975,24
CR,2014-05-01,7969,12
CR,2014-06-01,7972,13
CR,2014-07-01,7973,7
CR,2014-08-01,7970,9
CR,2014-09-01,7970,14
CR,2014-10-01,7971,11
CR,2014-11-01,7968,7
CR,2014-12-01,7970,8
CR,2015-01-01,7969,17
CR,2015-02-01,7951,44
CR,2015-03-01,7955,18
CR,2015-04-01,7954,7
CR,2015-05-01,7957,3
CR,2015-06-01,7954,19
CR,2015-07-01,7951,5
CR,2015-08-01,7949,14
CR,2015-09-01,7952,17
CR,2015-10-01,7953,11
CR,2015-11-01,7956,13
CR,2015-12-01,7958,2
CR,2016-01-01,7947,13
CR,2016-02-01,7949,16
CR,2016-03-01,7942,19
CR,2016-04-01,7940,12
CR,2016-05-01,7940,22
CR,2016-06-01,7940,16
CR,2016-07-01,7949,13
CR,2016-08-01,7949,14
CR,2016-09-01,7947,14
CR,2016-10-01,7957,28
CR,2016-11-01,7962,13
CR,2016-12-01,7964,10
CR,2017-01-01,7965,21
CR,2017-02-01,7969,6
CR,2017-03-01,7968,11
CR,2017-04-01,7979,19
CR,2017-05-01,7981,10
CR,2017-06-01,7982,13
CR,2017-07-01,7985,21
CR,2017-08-01,7979,22
CR,2017-09-01,7989,20
CR,2017-10-01,7990,13
CR,2017-11-01,7986,18
CR,2017-12-01,7990,6
CR,2018-01-01,7991,11
CR,2018-02-01,7993,16
CR,2018-03-01,7993,18
CR,2018-04-01,7993,22
CR,2018-05-01,8010,21
CR,2018-06-01,8016,14
CR,2018-07-01,8013,21
CR,2018-08-01,8020,13
CR,2018-09-01,8020,16
CR,2018-10-01,8022,16
CR,2018-11-01,8024,22
CR,2018-12-01,7841,205
CR,2019-01-01,7844,7
CR,2019-02-01,7847,3
CR,2019-03-01,7855,10
CR,2019-04-01,7860,21
CR,2019-05-01,7860,6
CR,2019-06-01,7869,19
CR,2019-07-01,7877,10
CR,2019-08-01,7881,14
CR,2019-09-01,7887,16
CR,2019-10-01,7889,12
CR,2019-11-01,7883,12
CR,2019-12-01,7884,13
CR,2020-01-01,7889,9
CR,2020-02-01,7903,20
CR,2020-04-01,7905,30
CR,2020-05-01,7904,9
CR,2020-06-01,7913,17
CR,2020-07-01,7925,20
CT,1980-01-01,11793,11793
CT,1981-06-01,11979,186
CT,1981-09-01,12005,26
CT,1981-12-01,11981,24
CT,1982-03-01,12011,30
CT,1982-12-01,12009,2
CT,1983-01-01,12051,42
CT,1983-03-01,12096,45
CT,1983-07-01,12140,44
CT,1983-12-01,12131,9
CT,1984-02-01,12184,53
CT,1984-10-01,12262,78
CT,1984-12-01,12245,17
CT,1985-04-01,12357,112
CT,1985-10-01,12396,39
CT,1985-12-01,12377,19
CT,1986-04-01,12426,49
CT,1986-07-01,12515,89
CT,1986-12-01,12466,49
CT,1987-04-01,12587,121
CT,1987-10-01,12639,52
CT,1988-03-01,12723,84
CT,1988-12-01,12704,19
CT,1990-02-01,12990,286
CT,1990-07-01,13088,98
CT,1990-12-01,12944,144
CT,1991-01-01,13013,69
CT,1991-09-01,13124,111
CT,1991-12-01,13019,105
CT,1992-01-01,13175,156
CT,1992-08-01,13271,96
CT,1992-12-01,13169,102
CT,1993-01-01,13243,74
CT,1993-08-01,13330,87
CT,1994-05-01,13264,240
CT,1994-12-01,13283,107
CT,1995-01-01,13279,164
CT,1995-07-01,13311,132
CT,1995-12-01,13383,148
CT,1996-06-01,13388,155
CT,1996-12-01,13439,171
CT,1997-02-01,13440,1
CT,1997-06-01,13523,165
CT,1997-07-01,13514,9
CT,1997-08-01,13496,24
CT,1997-12-01,13613,209
CT,1998-01-01,13615,2
CT,1998-02-01,13617,2
CT,1998-03-01,13618,1
CT,1998-06-01,13809,297
CT,1998-08-01,13812,3
CT,1998-09-01,13813,1
CT,1998-12-01,13896,241
CT,1999-06-01,13944,252
CT,1999-08-01,13945,1
CT,1999-10-01,13946,1
CT,1999-12-01,14086,192
CT,2000-01-01,14087,1
CT,2000-03-01,14088,1
CT,2000-05-01,14089,1
CT,2000-06-01,14150,207
CT,2000-07-01,14083,77
CT,2000-09-01,14016,67
CT,2000-10-01,13947,71
CT,2000-11-01,13927,20
CT,2000-12-01,14129,202
CT,2001-01-01,14054,75
CT,2001-02-01,14030,24
CT,2001-03-01,14021,9
CT,2001-04-01,14004,17
CT,2001-05-01,13997,7
CT,2001-06-01,14113,122
CT,2001-07-01,14114,3
CT,2001-08-01,14108,6
CT,2001-09-01,14092,16
CT,2001-10-01,14086,6
CT,2001-11-01,14081,5
CT,2001-12-01,14222,151
CT,2002-01-01,14214,8
CT,2002-03-01,14202,12
CT,2002-04-01,14199,3
CT,2002-05-01,14209,18
CT,2002-06-01,14335,126
CT,2002-07-01,14344,79
CT,2002-08-01,14363,25
CT,2002-09-01,14372,31
CT,2002-10-01,14386,34
CT,2002-11-01,14404,30
CT,2002-12-01,14406,42
CT,2003-01-01,14394,54
CT,2003-02-01,14417,43
CT,2003-03-01,14428,27
CT,2003-04-01,14442,40
CT,2003-05-01,14442,34
CT,2003-06-01,14418,62
CT,2003-07-01,14428,54
CT,2003-08-01,14443,43
CT,2003-09-01,14437,62
CT,2003-10-01,14439,42
CT,2003-11-01,14463,50
CT,2004-01-01,14472,57
CT,2004-02-01,14498,60
CT,2004-03-01,14468,68
CT,2004-04-01,14478,22
CT,2004-05-01,14495,39
CT,2004-06-01,14499,44
CT,2004-07-01,14475,80
CT,2004-08-01,14476,19
CT,2004-09-01,14488,24
CT,2004-10-01,14517,43
CT,2004-11-01,14538,29
CT,2005-01-01,14606,78
CT,2005-02-01,14723,121
CT,2005-03-01,14763,42
CT,2005-04-01,14780,19
CT,2005-05-01,14801,27
CT,2005-06-01,14815,24
CT,2005-07-01,14804,45
