country,value,date,fuel_type
PORTUGAL,248.0,2018Q3,APV other than electric
ROMANIA,566.0,2018Q3,APV other than electric
SLOVAKIA,183.0,2018Q3,APV other than electric
SLOVENIA,33.0,2018Q3,APV other than electric
SPAIN,6087.0,2018Q3,APV other than electric
SWEDEN,1435.0,2018Q3,APV other than electric
NORWAY,0.0,2018Q3,APV other than electric
SWITZERLAND,162.0,2018Q3,APV other than electric
AUSTRIA,3969.0,2018Q3,Total APV
BELGIUM,6865.0,2018Q3,Total APV
BULGARIA,691.0,2018Q3,Total APV
CZECH REPUBLIC,2114.0,2018Q3,Total APV
DENMARK,3491.0,2018Q3,Total APV
ESTONIA,482.0,2018Q3,Total APV
FINLAND,4837.0,2018Q3,Total APV
FRANCE,30736.0,2018Q3,Total APV
GERMANY,47470.0,2018Q3,Total APV
GREECE,1094.0,2018Q3,Total APV
HUNGARY,2025.0,2018Q3,Total APV
IRELAND,3007.0,2018Q3,Total APV
ITALY,54728.0,2018Q3,Total APV
LATVIA,290.0,2018Q3,Total APV
LITHUANIA,750.0,2018Q3,Total APV
NETHERLANDS,12039.0,2018Q3,Total APV
POLAND,7554.0,2018Q3,Total APV
PORTUGAL,3870.0,2018Q3,Total APV
ROMANIA,2016.0,2018Q3,Total APV
SLOVAKIA,828.0,2018Q3,Total APV
SLOVENIA,577.0,2018Q3,Total APV
SPAIN,27572.0,2018Q3,Total APV
SWEDEN,11944.0,2018Q3,Total APV
UNITED KINGDOM,41727.0,2018Q3,Total APV
NORWAY,20356.0,2018Q3,Total APV
SWITZERLAND,5042.0,2018Q3,Total APV
AUSTRIA,44992.0,2018Q3,Petrol
BELGIUM,72485.0,2018Q3,Petrol
BULGARIA,5031.0,2018Q3,Petrol
CZECH REPUBLIC,45029.0,2018Q3,Petrol
DENMARK,33265.0,2018Q3,Petrol
ESTONIA,4765.0,2018Q3,Petrol
FINLAND,17077.0,2018Q3,Petrol
FRANCE,261037.0,2018Q3,Petrol
GERMANY,522376.0,2018Q3,Petrol
GREECE,12444.0,2018Q3,Petrol
HUNGARY,23298.0,2018Q3,Petrol
IRELAND,14333.0,2018Q3,Petrol
ITALY,126577.0,2018Q3,Petrol
LATVIA,2467.0,2018Q3,Petrol
LITHUANIA,6007.0,2018Q3,Petrol
NETHERLANDS,81903.0,2018Q3,Petrol
POLAND,90964.0,2018Q3,Petrol
PORTUGAL,18058.0,2018Q3,Petrol
ROMANIA,25496.0,2018Q3,Petrol
SLOVAKIA,16687.0,2018Q3,Petrol
SLOVENIA,11075.0,2018Q3,Petrol
SPAIN,167485.0,2018Q3,Petrol
SWEDEN,28268.0,2018Q3,Petrol
UNITED KINGDOM,376619.0,2018Q3,Petrol
NORWAY,7994.0,2018Q3,Petrol
SWITZERLAND,42579.0,2018Q3,Petrol
AUSTRIA,33936.0,2018Q3,Diesel
BELGIUM,45003.0,2018Q3,Diesel
BULGARIA,5327.0,2018Q3,Diesel
CZECH REPUBLIC,17177.0,2018Q3,Diesel
DENMARK,15588.0,2018Q3,Diesel
ESTONIA,2771.0,2018Q3,Diesel
FINLAND,6205.0,2018Q3,Diesel
FRANCE,182759.0,2018Q3,Diesel
GERMANY,264541.0,2018Q3,Diesel
GREECE,8164.0,2018Q3,Diesel
HUNGARY,8539.0,2018Q3,Diesel
IRELAND,18628.0,2018Q3,Diesel
ITALY,188232.0,2018Q3,Diesel
LATVIA,1594.0,2018Q3,Diesel
LITHUANIA,1605.0,2018Q3,Diesel
NETHERLANDS,12651.0,2018Q3,Diesel
POLAND,31768.0,2018Q3,Diesel
PORTUGAL,26203.0,2018Q3,Diesel
ROMANIA,19012.0,2018Q3,Diesel
SLOVAKIA,6315.0,2018Q3,Diesel
SLOVENIA,5122.0,2018Q3,Diesel
SPAIN,112946.0,2018Q3,Diesel
SWEDEN,16073.0,2018Q3,Diesel
UNITED KINGDOM,178480.0,2018Q3,Diesel
NORWAY,6405.0,2018Q3,Diesel
SWITZERLAND,19755.0,2018Q3,Diesel
AUSTRIA,2278.0,2018Q4,BEV
BELGIUM,1234.0,2018Q4,BEV
BULGARIA,84.0,2018Q4,BEV
CZECH REPUBLIC,234.0,2018Q4,BEV
DENMARK,617.0,2018Q4,BEV
ESTONIA,13.0,2018Q4,BEV
FINLAND,235.0,2018Q4,BEV
FRANCE,10839.0,2018Q4,BEV
GERMANY,11538.0,2018Q4,BEV
GREECE,31.0,2018Q4,BEV
HUNGARY,433.0,2018Q4,BEV
IRELAND,59.0,2018Q4,BEV
ITALY,1416.0,2018Q4,BEV
LATVIA,18.0,2018Q4,BEV
LITHUANIA,57.0,2018Q4,BEV
NETHERLANDS,11195.0,2018Q4,BEV
POLAND,209.0,2018Q4,BEV
PORTUGAL,1268.0,2018Q4,BEV
ROMANIA,137.0,2018Q4,BEV
SLOVAKIA,71.0,2018Q4,BEV
SLOVENIA,119.0,2018Q4,BEV
SPAIN,2591.0,2018Q4,BEV
SWEDEN,3100.0,2018Q4,BEV
UNITED KINGDOM,4211.0,2018Q4,BEV
NORWAY,14737.0,2018Q4,BEV
SWITZERLAND,1635.0,2018Q4,BEV
AUSTRIA,249.0,2018Q4,PHEV
BELGIUM,1611.0,2018Q4,PHEV
BULGARIA,3.0,2018Q4,PHEV
CZECH REPUBLIC,47.0,2018Q4,PHEV
DENMARK,481.0,2018Q4,PHEV
ESTONIA,16.0,2018Q4,PHEV
FINLAND,979.0,2018Q4,PHEV
FRANCE,3671.0,2018Q4,PHEV
GERMANY,5875.0,2018Q4,PHEV
GREECE,53.0,2018Q4,PHEV
HUNGARY,180.0,2018Q4,PHEV
IRELAND,54.0,2018Q4,PHEV
ITALY,1104.0,2018Q4,PHEV
LATVIA,4.0,2018Q4,PHEV
NETHERLANDS,891.0,2018Q4,PHEV
POLAND,156.0,2018Q4,PHEV
PORTUGAL,1074.0,2018Q4,PHEV
SLOVENIA,40.0,2018Q4,PHEV
SPAIN,1761.0,2018Q4,PHEV
SWEDEN,5283.0,2018Q4,PHEV
UNITED KINGDOM,10853.0,2018Q4,PHEV
NORWAY,5914.0,2018Q4,PHEV
SWITZERLAND,1390.0,2018Q4,PHEV
AUSTRIA,2527.0,2018Q4,Total ECV
BELGIUM,2845.0,2018Q4,Total ECV
BULGARIA,87.0,2018Q4,Total ECV
CZECH REPUBLIC,281.0,2018Q4,Total ECV
DENMARK,1098.0,2018Q4,Total ECV
ESTONIA,29.0,2018Q4,Total ECV
FINLAND,1214.0,2018Q4,Total ECV
FRANCE,14510.0,2018Q4,Total ECV
GERMANY,17413.0,2018Q4,Total ECV
GREECE,84.0,2018Q4,Total ECV
HUNGARY,613.0,2018Q4,Total ECV
IRELAND,113.0,2018Q4,Total ECV
ITALY,2520.0,2018Q4,Total ECV
LATVIA,22.0,2018Q4,Total ECV
LITHUANIA,57.0,2018Q4,Total ECV
NETHERLANDS,12086.0,2018Q4,Total ECV
POLAND,365.0,2018Q4,Total ECV
PORTUGAL,2342.0,2018Q4,Total ECV
ROMANIA,137.0,2018Q4,Total ECV
SLOVAKIA,71.0,2018Q4,Total ECV
SLOVENIA,159.0,2018Q4,Total ECV
SPAIN,4352.0,2018Q4,Total ECV
SWEDEN,8383.0,2018Q4,Total ECV
UNITED KINGDOM,15064.0,2018Q4,Total ECV
NORWAY,20651.0,2018Q4,Total ECV
SWITZERLAND,3025.0,2018Q4,Total ECV
AUSTRIA,1750.0,2018Q4,HEV
BELGIUM,3377.0,2018Q4,HEV
BULGARIA,497.0,2018Q4,HEV
CZECH REPUBLIC,1480.0,2018Q4,HEV
DENMARK,2130.0,2018Q4,HEV
ESTONIA,355.0,2018Q4,HEV
FINLAND,2288.0,2018Q4,HEV
FRANCE,25862.0,2018Q4,HEV
GERMANY,27070.0,2018Q4,HEV
GREECE,1113.0,2018Q4,HEV
HUNGARY,1498.0,2018Q4,HEV
IRELAND,108.0,2018Q4,HEV
ITALY,21378.0,2018Q4,HEV
LATVIA,242.0,2018Q4,HEV
LITHUANIA,493.0,2018Q4,HEV
NETHERLANDS,3930.0,2018Q4,HEV
POLAND,6588.0,2018Q4,HEV
PORTUGAL,1755.0,2018Q4,HEV
ROMANIA,1033.0,2018Q4,HEV
SLOVAKIA,604.0,2018Q4,HEV
SLOVENIA,314.0,2018Q4,HEV
SPAIN,19050.0,2018Q4,HEV
SWEDEN,4884.0,2018Q4,HEV
UNITED KINGDOM,15197.0,2018Q4,HEV
NORWAY,3438.0,2018Q4,HEV
SWITZERLAND,3552.0,2018Q4,HEV
AUSTRIA,51.0,2018Q4,APV other than electric
BELGIUM,382.0,2018Q4,APV other than electric
BULGARIA,50.0,2018Q4,APV other than electric
CZECH REPUBLIC,342.0,2018Q4,APV other than electric
DENMARK,4.0,2018Q4,APV other than electric
ESTONIA,3.0,2018Q4,APV other than electric
FINLAND,43.0,2018Q4,APV other than electric
FRANCE,800.0,2018Q4,APV other than electric
GERMANY,2077.0,2018Q4,APV other than electric
GREECE,200.0,2018Q4,APV other than electric
HUNGARY,17.0,2018Q4,APV other than electric
ITALY,33141.0,2018Q4,APV other than electric
LATVIA,18.0,2018Q4,APV other than electric
NETHERLANDS,159.0,2018Q4,APV other than electric
POLAND,1456.0,2018Q4,APV other than electric
PORTUGAL,541.0,2018Q4,APV other than electric
ROMANIA,268.0,2018Q4,APV other than electric
SLOVAKIA,123.0,2018Q4,APV other than electric
SLOVENIA,54.0,2018Q4,APV other than electric
SPAIN,5791.0,2018Q4,APV other than electric
SWEDEN,399.0,2018Q4,APV other than electric
NORWAY,50.0,2018Q4,APV other than electric
SWITZERLAND,49.0,2018Q4,APV other than electric
AUSTRIA,4328.0,2018Q4,Total APV
BELGIUM,6604.0,2018Q4,Total APV
BULGARIA,634.0,2018Q4,Total APV
CZECH REPUBLIC,2103.0,2018Q4,Total APV
DENMARK,3232.0,2018Q4,Total APV
ESTONIA,387.0,2018Q4,Total APV
FINLAND,3545.0,2018Q4,Total APV
FRANCE,41172.0,2018Q4,Total APV
GERMANY,46560.0,2018Q4,Total APV
GREECE,1397.0,2018Q4,Total APV
HUNGARY,2128.0,2018Q4,Total APV
IRELAND,221.0,2018Q4,Total APV
ITALY,57039.0,2018Q4,Total APV
LATVIA,282.0,2018Q4,Total APV
LITHUANIA,550.0,2018Q4,Total APV
NETHERLANDS,16175.0,2018Q4,Total APV
POLAND,8409.0,2018Q4,Total APV
PORTUGAL,4638.0,2018Q4,Total APV
ROMANIA,1438.0,2018Q4,Total APV
SLOVAKIA,798.0,2018Q4,Total APV
SLOVENIA,527.0,2018Q4,Total APV
SPAIN,29193.0,2018Q4,Total APV
SWEDEN,13666.0,2018Q4,Total APV
UNITED KINGDOM,30261.0,2018Q4,Total APV
NORWAY,24139.0,2018Q4,Total APV
SWITZERLAND,6626.0,2018Q4,Total APV
AUSTRIA,34802.0,2018Q4,Petrol
BELGIUM,56985.0,2018Q4,Petrol
BULGARIA,3672.0,2018Q4,Petrol
CZECH REPUBLIC,36231.0,2018Q4,Petrol
DENMARK,29967.0,2018Q4,Petrol
ESTONIA,3408.0,2018Q4,Petrol
FINLAND,13438.0,2018Q4,Petrol
FRANCE,286758.0,2018Q4,Petrol
GERMANY,459985.0,2018Q4,Petrol
GREECE,10874.0,2018Q4,Petrol
HUNGARY,22675.0,2018Q4,Petrol
IRELAND,844.0,2018Q4,Petrol
ITALY,174079.0,2018Q4,Petrol
LATVIA,2136.0,2018Q4,Petrol
LITHUANIA,5575.0,2018Q4,Petrol
NETHERLANDS,59805.0,2018Q4,Petrol
POLAND,85890.0,2018Q4,Petrol
PORTUGAL,17307.0,2018Q4,Petrol
ROMANIA,14871.0,2018Q4,Petrol
SLOVAKIA,14946.0,2018Q4,Petrol
SLOVENIA,9777.0,2018Q4,Petrol
SPAIN,160756.0,2018Q4,Petrol
SWEDEN,34012.0,2018Q4,Petrol
UNITED KINGDOM,283113.0,2018Q4,Petrol
NORWAY,6020.0,2018Q4,Petrol
SWITZERLAND,45723.0,2018Q4,Petrol
AUSTRIA,26180.0,2018Q4,Diesel
BELGIUM,30321.0,2018Q4,Diesel
BULGARIA,4178.0,2018Q4,Diesel
CZECH REPUBLIC,16259.0,2018Q4,Diesel
DENMARK,15317.0,2018Q4,Diesel
ESTONIA,2599.0,2018Q4,Diesel
FINLAND,5783.0,2018Q4,Diesel
FRANCE,182869.0,2018Q4,Diesel
GERMANY,255814.0,2018Q4,Diesel
GREECE,7003.0,2018Q4,Diesel
HUNGARY,7176.0,2018Q4,Diesel
IRELAND,1407.0,2018Q4,Diesel
ITALY,187300.0,2018Q4,Diesel
LATVIA,1545.0,2018Q4,Diesel
LITHUANIA,1994.0,2018Q4,Diesel
NETHERLANDS,8508.0,2018Q4,Diesel
POLAND,34236.0,2018Q4,Diesel
PORTUGAL,23687.0,2018Q4,Diesel
ROMANIA,8016.0,2018Q4,Diesel
SLOVAKIA,6615.0,2018Q4,Diesel
SLOVENIA,4079.0,2018Q4,Diesel
SPAIN,88816.0,2018Q4,Diesel
SWEDEN,24223.0,2018Q4,Diesel
UNITED KINGDOM,142953.0,2018Q4,Diesel
NORWAY,6270.0,2018Q4,Diesel
SWITZERLAND,22081.0,2018Q4,Diesel
AUSTRIA,2547.0,2019Q1,BEV
BELGIUM,2196.0,2019Q1,BEV
BULGARIA,94.0,2019Q1,BEV
CZECH REPUBLIC,143.0,2019Q1,BEV
DENMARK,1007.0,2019Q1,BEV
ESTONIA,17.0,2019Q1,BEV
FINLAND,473.0,2019Q1,BEV
FRANCE,10569.0,2019Q1,BEV
GERMANY,15944.0,2019Q1,BEV
GREECE,38.0,2019Q1,BEV
HUNGARY,381.0,2019Q1,BEV
IRELAND,1435.0,2019Q1,BEV
ITALY,1183.0,2019Q1,BEV
LATVIA,24.0,2019Q1,BEV
LITHUANIA,44.0,2019Q1,BEV
NETHERLANDS,9925.0,2019Q1,BEV
POLAND,413.0,2019Q1,BEV
PORTUGAL,2124.0,2019Q1,BEV
ROMANIA,213.0,2019Q1,BEV
SLOVAKIA,54.0,2019Q1,BEV
SLOVENIA,123.0,2019Q1,BEV
SPAIN,2754.0,2019Q1,BEV
SWEDEN,4091.0,2019Q1,BEV
UNITED KINGDOM,5997.0,2019Q1,BEV
ICELAND,208.0,2019Q1,BEV
NORWAY,18655.0,2019Q1,BEV
SWITZERLAND,3024.0,2019Q1,BEV
AUSTRIA,430.0,2019Q1,PHEV
BELGIUM,2122.0,2019Q1,PHEV
BULGARIA,18.0,2019Q1,PHEV
CZECH REPUBLIC,54.0,2019Q1,PHEV
DENMARK,1221.0,2019Q1,PHEV
ESTONIA,4.0,2019Q1,PHEV
FINLAND,1336.0,2019Q1,PHEV
FRANCE,3934.0,2019Q1,PHEV
GERMANY,7382.0,2019Q1,PHEV
GREECE,44.0,2019Q1,PHEV
HUNGARY,232.0,2019Q1,PHEV
IRELAND,616.0,2019Q1,PHEV
ITALY,974.0,2019Q1,PHEV
LATVIA,1.0,2019Q1,PHEV
NETHERLANDS,1779.0,2019Q1,PHEV
POLAND,207.0,2019Q1,PHEV
PORTUGAL,926.0,2019Q1,PHEV
SLOVAKIA,52.0,2019Q1,PHEV
SLOVENIA,30.0,2019Q1,PHEV
SPAIN,1726.0,2019Q1,PHEV
SWEDEN,5715.0,2019Q1,PHEV
UNITED KINGDOM,8582.0,2019Q1,PHEV
ICELAND,292.0,2019Q1,PHEV
NORWAY,4750.0,2019Q1,PHEV
SWITZERLAND,782.0,2019Q1,PHEV
AUSTRIA,2977.0,2019Q1,Total ECV
BELGIUM,4318.0,2019Q1,Total ECV
BULGARIA,112.0,2019Q1,Total ECV
CZECH REPUBLIC,197.0,2019Q1,Total ECV
DENMARK,2228.0,2019Q1,Total ECV
ESTONIA,21.0,2019Q1,Total ECV
FINLAND,1809.0,2019Q1,Total ECV
FRANCE,14503.0,2019Q1,Total ECV
GERMANY,23326.0,2019Q1,Total ECV
GREECE,82.0,2019Q1,Total ECV
HUNGARY,613.0,2019Q1,Total ECV
IRELAND,2051.0,2019Q1,Total ECV
ITALY,2157.0,2019Q1,Total ECV
LATVIA,25.0,2019Q1,Total ECV
LITHUANIA,44.0,2019Q1,Total ECV
NETHERLANDS,11704.0,2019Q1,Total ECV
POLAND,620.0,2019Q1,Total ECV
PORTUGAL,3050.0,2019Q1,Total ECV
ROMANIA,213.0,2019Q1,Total ECV
SLOVAKIA,106.0,2019Q1,Total ECV
SLOVENIA,153.0,2019Q1,Total ECV
SPAIN,4480.0,2019Q1,Total ECV
SWEDEN,9806.0,2019Q1,Total ECV
UNITED KINGDOM,14579.0,2019Q1,Total ECV
ICELAND,500.0,2019Q1,Total ECV
NORWAY,23405.0,2019Q1,Total ECV
SWITZERLAND,3806.0,2019Q1,Total ECV
AUSTRIA,2316.0,2019Q1,HEV
BELGIUM,5293.0,2019Q1,HEV
BULGARIA,372.0,2019Q1,HEV
CZECH REPUBLIC,1362.0,2019Q1,HEV
DENMARK,3275.0,2019Q1,HEV
ESTONIA,521.0,2019Q1,HEV
FINLAND,3791.0,2019Q1,HEV
FRANCE,22982.0,2019Q1,HEV
GERMANY,40673.0,2019Q1,HEV
GREECE,1172.0,2019Q1,HEV
HUNGARY,1706.0,2019Q1,HEV
IRELAND,4932.0,2019Q1,HEV
ITALY,27294.0,2019Q1,HEV
LATVIA,279.0,2019Q1,HEV
LITHUANIA,483.0,2019Q1,HEV
NETHERLANDS,5088.0,2019Q1,HEV
POLAND,6046.0,2019Q1,HEV
PORTUGAL,1932.0,2019Q1,HEV
ROMANIA,1446.0,2019Q1,HEV
SLOVAKIA,587.0,2019Q1,HEV
SLOVENIA,431.0,2019Q1,HEV
SPAIN,22412.0,2019Q1,HEV
SWEDEN,4157.0,2019Q1,HEV
UNITED KINGDOM,26258.0,2019Q1,HEV
ICELAND,164.0,2019Q1,HEV
NORWAY,3661.0,2019Q1,HEV
SWITZERLAND,3454.0,2019Q1,HEV
AUSTRIA,61.0,2019Q1,APV other than electric
BELGIUM,628.0,2019Q1,APV other than electric
BULGARIA,174.0,2019Q1,APV other than electric
CZECH REPUBLIC,363.0,2019Q1,APV other than electric
DENMARK,1.0,2019Q1,APV other than electric
ESTONIA,12.0,2019Q1,APV other than electric
FINLAND,72.0,2019Q1,APV other than electric
FRANCE,1011.0,2019Q1,APV other than electric
GERMANY,3406.0,2019Q1,APV other than electric
GREECE,314.0,2019Q1,APV other than electric
HUNGARY,6.0,2019Q1,APV other than electric
ITALY,41429.0,2019Q1,APV other than electric
LATVIA,35.0,2019Q1,APV other than electric
NETHERLANDS,186.0,2019Q1,APV other than electric
POLAND,2057.0,2019Q1,APV other than electric
PORTUGAL,563.0,2019Q1,APV other than electric
ROMANIA,304.0,2019Q1,APV other than electric
SLOVAKIA,156.0,2019Q1,APV other than electric
SLOVENIA,30.0,2019Q1,APV other than electric
SPAIN,5654.0,2019Q1,APV other than electric
SWEDEN,424.0,2019Q1,APV other than electric
ICELAND,3.0,2019Q1,APV other than electric
NORWAY,7.0,2019Q1,APV other than electric
SWITZERLAND,91.0,2019Q1,APV other than electric
AUSTRIA,5354.0,2019Q1,Total APV
BELGIUM,10239.0,2019Q1,Total APV
BULGARIA,658.0,2019Q1,Total APV
CZECH REPUBLIC,1922.0,2019Q1,Total APV
DENMARK,5504.0,2019Q1,Total APV
ESTONIA,554.0,2019Q1,Total APV
FINLAND,5672.0,2019Q1,Total APV
FRANCE,38496.0,2019Q1,Total APV
GERMANY,67405.0,2019Q1,Total APV
GREECE,1568.0,2019Q1,Total APV
HUNGARY,2325.0,2019Q1,Total APV
IRELAND,6983.0,2019Q1,Total APV
ITALY,70880.0,2019Q1,Total APV
LATVIA,339.0,2019Q1,Total APV
LITHUANIA,527.0,2019Q1,Total APV
NETHERLANDS,16978.0,2019Q1,Total APV
POLAND,8723.0,2019Q1,Total APV
PORTUGAL,5545.0,2019Q1,Total APV
ROMANIA,1963.0,2019Q1,Total APV
SLOVAKIA,849.0,2019Q1,Total APV
SLOVENIA,614.0,2019Q1,Total APV
SPAIN,32546.0,2019Q1,Total APV
SWEDEN,14387.0,2019Q1,Total APV
UNITED KINGDOM,40837.0,2019Q1,Total APV
ICELAND,667.0,2019Q1,Total APV
NORWAY,27073.0,2019Q1,Total APV
SWITZERLAND,7351.0,2019Q1,Total APV
AUSTRIA,44024.0,2019Q1,Petrol
BELGIUM,99480.0,2019Q1,Petrol
BULGARIA,5232.0,2019Q1,Petrol
CZECH REPUBLIC,41718.0,2019Q1,Petrol
DENMARK,43504.0,2019Q1,Petrol
ESTONIA,4425.0,2019Q1,Petrol
FINLAND,16871.0,2019Q1,Petrol
FRANCE,323878.0,2019Q1,Petrol
GERMANY,521592.0,2019Q1,Petrol
GREECE,16887.0,2019Q1,Petrol
HUNGARY,24557.0,2019Q1,Petrol
IRELAND,26322.0,2019Q1,Petrol
ITALY,230795.0,2019Q1,Petrol
LATVIA,2600.0,2019Q1,Petrol
LITHUANIA,7553.0,2019Q1,Petrol
NETHERLANDS,88377.0,2019Q1,Petrol
POLAND,101417.0,2019Q1,Petrol
PORTUGAL,29539.0,2019Q1,Petrol
ROMANIA,22936.0,2019Q1,Petrol
SLOVAKIA,16604.0,2019Q1,Petrol
SLOVENIA,13372.0,2019Q1,Petrol
SPAIN,194214.0,2019Q1,Petrol
SWEDEN,32515.0,2019Q1,Petrol
UNITED KINGDOM,468415.0,2019Q1,Petrol
ICELAND,1160.0,2019Q1,Petrol
NORWAY,6062.0,2019Q1,Petrol
SWITZERLAND,44391.0,2019Q1,Petrol
AUSTRIA,31477.0,2019Q1,Diesel
BELGIUM,46146.0,2019Q1,Diesel
BULGARIA,3936.0,2019Q1,Diesel
CZECH REPUBLIC,16678.0,2019Q1,Diesel
DENMARK,17277.0,2019Q1,Diesel
ESTONIA,3210.0,2019Q1,Diesel
FINLAND,6557.0,2019Q1,Diesel
FRANCE,190961.0,2019Q1,Diesel
GERMANY,291092.0,2019Q1,Diesel
GREECE,7834.0,2019Q1,Diesel
HUNGARY,7453.0,2019Q1,Diesel
IRELAND,30814.0,2019Q1,Diesel
ITALY,235739.0,2019Q1,Diesel
LATVIA,1801.0,2019Q1,Diesel
LITHUANIA,2165.0,2019Q1,Diesel
NETHERLANDS,10717.0,2019Q1,Diesel
POLAND,29608.0,2019Q1,Diesel
PORTUGAL,24361.0,2019Q1,Diesel
ROMANIA,10937.0,2019Q1,Diesel
SLOVAKIA,6444.0,2019Q1,Diesel
SLOVENIA,5706.0,2019Q1,Diesel
SPAIN,90151.0,2019Q1,Diesel
SWEDEN,26978.0,2019Q1,Diesel
UNITED KINGDOM,191784.0,2019Q1,Diesel
ICELAND,879.0,2019Q1,Diesel
NORWAY,5350.0,2019Q1,Diesel
SWITZERLAND,20323.0,2019Q1,Diesel
AUSTRIA,2366.0,2019Q2,BEV
BELGIUM,2405.0,2019Q2,BEV
BULGARIA,47.0,2019Q2,BEV
CZECH REPUBLIC,217.0,2019Q2,BEV
DENMARK,1588.0,2019Q2,BEV
ESTONIA,25.0,2019Q2,BEV
FINLAND,522.0,2019Q2,BEV
FRANCE,10455.0,2019Q2,BEV
GERMANY,15215.0,2019Q2,BEV
GREECE,66.0,2019Q2,BEV
HUNGARY,420.0,2019Q2,BEV
IRELAND,519.0,2019Q2,BEV
ITALY,3857.0,2019Q2,BEV
LATVIA,22.0,2019Q2,BEV
LITHUANIA,31.0,2019Q2,BEV
NETHERLANDS,10144.0,2019Q2,BEV
POLAND,534.0,2019Q2,BEV
PORTUGAL,1781.0,2019Q2,BEV
ROMANIA,243.0,2019Q2,BEV
SLOVAKIA,41.0,2019Q2,BEV
SLOVENIA,141.0,2019Q2,BEV
SPAIN,2698.0,2019Q2,BEV
SWEDEN,4274.0,2019Q2,BEV
UNITED KINGDOM,5978.0,2019Q2,BEV
ICELAND,215.0,2019Q2,BEV
NORWAY,16545.0,2019Q2,BEV
SWITZERLAND,2914.0,2019Q2,BEV
AUSTRIA,415.0,2019Q2,PHEV
BELGIUM,2053.0,2019Q2,PHEV
BULGARIA,8.0,2019Q2,PHEV
CZECH REPUBLIC,80.0,2019Q2,PHEV
DENMARK,534.0,2019Q2,PHEV
ESTONIA,8.0,2019Q2,PHEV
FINLAND,1068.0,2019Q2,PHEV
FRANCE,3970.0,2019Q2,PHEV
GERMANY,9143.0,2019Q2,PHEV
GREECE,66.0,2019Q2,PHEV
HUNGARY,213.0,2019Q2,PHEV
IRELAND,217.0,2019Q2,PHEV
ITALY,1417.0,2019Q2,PHEV
LATVIA,3.0,2019Q2,PHEV
NETHERLANDS,1128.0,2019Q2,PHEV
POLAND,203.0,2019Q2,PHEV
PORTUGAL,1157.0,2019Q2,PHEV
SLOVAKIA,42.0,2019Q2,PHEV
SLOVENIA,18.0,2019Q2,PHEV
SPAIN,1776.0,2019Q2,PHEV
SWEDEN,4891.0,2019Q2,PHEV
UNITED KINGDOM,6554.0,2019Q2,PHEV
ICELAND,337.0,2019Q2,PHEV
NORWAY,4036.0,2019Q2,PHEV
SWITZERLAND,753.0,2019Q2,PHEV
AUSTRIA,2781.0,2019Q2,Total ECV
BELGIUM,4458.0,2019Q2,Total ECV
BULGARIA,55.0,2019Q2,Total ECV
CZECH REPUBLIC,297.0,2019Q2,Total ECV
DENMARK,2122.0,2019Q2,Total ECV
ESTONIA,33.0,2019Q2,Total ECV
FINLAND,1590.0,2019Q2,Total ECV
FRANCE,14425.0,2019Q2,Total ECV
GERMANY,24358.0,2019Q2,Total ECV
GREECE,132.0,2019Q2,Total ECV
HUNGARY,633.0,2019Q2,Total ECV
IRELAND,736.0,2019Q2,Total ECV
ITALY,5274.0,2019Q2,Total ECV
LATVIA,25.0,2019Q2,Total ECV
LITHUANIA,31.0,2019Q2,Total ECV
NETHERLANDS,11272.0,2019Q2,Total ECV
POLAND,737.0,2019Q2,Total ECV
PORTUGAL,2938.0,2019Q2,Total ECV
ROMANIA,243.0,2019Q2,Total ECV
SLOVAKIA,83.0,2019Q2,Total ECV
SLOVENIA,159.0,2019Q2,Total ECV
SPAIN,4474.0,2019Q2,Total ECV
SWEDEN,9165.0,2019Q2,Total ECV
UNITED KINGDOM,12532.0,2019Q2,Total ECV
ICELAND,552.0,2019Q2,Total ECV
NORWAY,20581.0,2019Q2,Total ECV
SWITZERLAND,3667.0,2019Q2,Total ECV
AUSTRIA,3733.0,2019Q2,HEV
BELGIUM,4008.0,2019Q2,HEV
BULGARIA,520.0,2019Q2,HEV
CZECH REPUBLIC,2181.0,2019Q2,HEV
DENMARK,2206.0,2019Q2,HEV
ESTONIA,783.0,2019Q2,HEV
FINLAND,4246.0,2019Q2,HEV
FRANCE,26991.0,2019Q2,HEV
GERMANY,45797.0,2019Q2,HEV
GREECE,1688.0,2019Q2,HEV
HUNGARY,2112.0,2019Q2,HEV
IRELAND,1862.0,2019Q2,HEV
ITALY,28257.0,2019Q2,HEV
LATVIA,482.0,2019Q2,HEV
LITHUANIA,926.0,2019Q2,HEV
NETHERLANDS,6454.0,2019Q2,HEV
POLAND,10158.0,2019Q2,HEV
PORTUGAL,2737.0,2019Q2,HEV
ROMANIA,1464.0,2019Q2,HEV
SLOVAKIA,1040.0,2019Q2,HEV
SLOVENIA,627.0,2019Q2,HEV
SPAIN,27905.0,2019Q2,HEV
SWEDEN,7049.0,2019Q2,HEV
UNITED KINGDOM,27122.0,2019Q2,HEV
ICELAND,367.0,2019Q2,HEV
NORWAY,5597.0,2019Q2,HEV
SWITZERLAND,5257.0,2019Q2,HEV
AUSTRIA,185.0,2019Q2,APV other than electric
BELGIUM,1478.0,2019Q2,APV other than electric
BULGARIA,803.0,2019Q2,APV other than electric
CZECH REPUBLIC,725.0,2019Q2,APV other than electric
DENMARK,0.0,2019Q2,APV other than electric
ESTONIA,216.0,2019Q2,APV other than electric
